"1/7/2018"	4144
"1/7/2019"	5061
"1/7/2020"	5551
"1/7/2021"	5298
"1/8/2010"	4657
"1/8/2011"	4206
"1/8/2012"	4607
"1/8/2013"	4635
"1/8/2014"	5595
"1/8/2015"	4535
"1/8/2016"	6004
"1/8/2017"	3706
"1/8/2018"	4465
"1/8/2019"	4972
"1/8/2020"	4887
"1/8/2021"	3784
"1/9/2010"	4433
"1/9/2011"	4421
"1/9/2012"	5498
"1/9/2013"	4335
"1/9/2014"	4627
"1/9/2015"	4487
"1/9/2016"	5643
"1/9/2017"	4396
"1/9/2018"	4657
"1/9/2019"	4868
"1/9/2020"	5014
"1/9/2021"	4857
"10/1/2010"	4385
"10/1/2011"	5402
"10/1/2012"	4087
"10/1/2013"	4421
"10/1/2014"	5420
"10/1/2015"	4422
"10/1/2016"	4280
"10/1/2017"	3591
"10/1/2018"	4731
"10/1/2019"	4404
"10/1/2020"	5777
"10/1/2021"	4725
"10/10/2010"	4521
"10/10/2011"	5733
"10/10/2012"	4755
"10/10/2013"	4512
"10/10/2014"	4796
"10/10/2015"	5049
"10/10/2016"	5239
"10/10/2017"	5480
"10/10/2018"	4112
"10/10/2019"	4513
"10/10/2020"	5253
"10/10/2021"	3754
"10/11/2010"	5058
"10/11/2011"	4525
"10/11/2012"	5444
"10/11/2013"	4510
"10/11/2014"	4689
"10/11/2015"	4176
"10/11/2016"	5272
"10/11/2017"	4973
"10/11/2018"	5595
"10/11/2019"	3997
"10/11/2020"	4275
"10/11/2021"	5994
"10/12/2010"	5294
"10/12/2011"	5103
"10/12/2012"	4535
"10/12/2013"	5289
"10/12/2014"	4681
"10/12/2015"	4141
"10/12/2016"	5508
"10/12/2017"	4881
"10/12/2018"	5882
"10/12/2019"	5515
"10/12/2020"	4049
"10/12/2021"	4871
"10/13/2010"	4404
"10/13/2011"	5081
"10/13/2012"	4895
"10/13/2013"	5482
"10/13/2014"	4843
"10/13/2015"	4963
"10/13/2016"	4812
"10/13/2017"	4071
"10/13/2018"	5337
"10/13/2019"	4935
"10/13/2020"	4320
"10/13/2021"	4913
"10/14/2010"	5624
"10/14/2011"	4581
"10/14/2012"	4828
"10/14/2013"	4742
"10/14/2014"	5080
"10/14/2015"	5072
"10/14/2016"	4764
"10/14/2017"	5431
"10/14/2018"	5079
"10/14/2019"	4411
"10/14/2020"	4613
"10/14/2021"	5893
"10/15/2010"	4082
"10/15/2011"	5534
"10/15/2012"	5422
"10/15/2013"	4683
"10/15/2014"	5374
"10/15/2015"	4364
"10/15/2016"	4316
"10/15/2017"	4592
"10/15/2018"	5046
"10/15/2019"	5606
"10/15/2020"	4981
"10/15/2021"	5452
"10/16/2010"	5177
"10/16/2011"	4230
"10/16/2012"	4119
"10/16/2013"	4060
"10/16/2014"	4830
"10/16/2015"	4090
"10/16/2016"	4850
"10/16/2017"	5163
"10/16/2018"	4490
"10/16/2019"	5304
"10/16/2020"	4306
"10/16/2021"	5605
"10/17/2010"	5076
"10/17/2011"	4745
"10/17/2012"	3982
"10/17/2013"	4720
"10/17/2014"	5594
"10/17/2015"	5439
"10/17/2016"	4343
"10/17/2017"	5155
"10/17/2018"	5340
"10/17/2019"	6066
"10/17/2020"	4461
"10/17/2021"	4670
"10/18/2010"	3819
"10/18/2011"	4708
"10/18/2012"	6030
"10/18/2013"	4596
"10/18/2014"	4834
"10/18/2015"	4622
"10/18/2016"	5072
"10/18/2017"	4895
"10/18/2018"	5715
"10/18/2019"	4673
"10/18/2020"	4095
"10/18/2021"	5086
"10/19/2010"	3920
"10/19/2011"	4710
"10/19/2012"	4794
"10/19/2013"	4520
"10/19/2014"	4274
"10/19/2015"	4756
"10/19/2016"	5644
"10/19/2017"	4715
"10/19/2018"	4040
"10/19/2019"	6166
"10/19/2020"	4951
"10/19/2021"	4265
"10/2/2010"	5447
"10/2/2011"	4088
"10/2/2012"	5455
"10/2/2013"	5348
"10/2/2014"	5305
"10/2/2015"	5008
"10/2/2016"	5548
"10/2/2017"	4783
"10/2/2018"	5865
"10/2/2019"	4999
"10/2/2020"	4845
"10/2/2021"	5500
"10/20/2010"	5122
"10/20/2011"	5177
"10/20/2012"	4677
"10/20/2013"	4962
"10/20/2014"	4813
"10/20/2015"	4972
"10/20/2016"	4544
"10/20/2017"	4747
"10/20/2018"	5294
"10/20/2019"	4713
"10/20/2020"	4157
"10/20/2021"	5277
"10/21/2010"	6209
"10/21/2011"	4483
"10/21/2012"	5485
"10/21/2013"	4136
"10/21/2014"	4391
"10/21/2015"	5074
"10/21/2016"	4845
"10/21/2017"	4534
"10/21/2018"	5092
"10/21/2019"	4192
"10/21/2020"	4970
"10/21/2021"	5024
"10/22/2010"	4737
"10/22/2011"	4795
"10/22/2012"	5506
"10/22/2013"	4782
"10/22/2014"	4808
"10/22/2015"	6162
"10/22/2016"	4965
"10/22/2017"	4832
"10/22/2018"	5227
"10/22/2019"	4904
"10/22/2020"	5442
"10/22/2021"	4520
"10/23/2010"	5509
"10/23/2011"	5006
"10/23/2012"	4216
"10/23/2013"	4724
"10/23/2014"	5110
"10/23/2015"	5781
"10/23/2016"	5370
"10/23/2017"	4961
"10/23/2018"	6397
"10/23/2019"	4825
"10/23/2020"	4215
"10/23/2021"	4129
"10/24/2010"	5735
"10/24/2011"	3896
"10/24/2012"	4361
"10/24/2013"	5173
"10/24/2014"	4830
"10/24/2015"	4775
"10/24/2016"	5086
"10/24/2017"	4111
"10/24/2018"	4563
"10/24/2019"	4833
"10/24/2020"	5438
"10/24/2021"	5443
"10/25/2010"	4934
"10/25/2011"	4784
"10/25/2012"	4569
"10/25/2013"	5190
"10/25/2014"	4823
"10/25/2015"	6156
"10/25/2016"	3947
"10/25/2017"	5841
"10/25/2018"	4734
"10/25/2019"	4054
"10/25/2020"	3931
"10/25/2021"	4381
"10/26/2010"	5223
"10/26/2011"	4306
"10/26/2012"	4479
"10/26/2013"	5120
"10/26/2014"	4784
"10/26/2015"	4857
"10/26/2016"	5289
"10/26/2017"	5417
"10/26/2018"	4612
"10/26/2019"	4308
"10/26/2020"	4763
"10/26/2021"	4289
"10/27/2010"	4852
"10/27/2011"	6349
"10/27/2012"	4942
"10/27/2013"	4801
"10/27/2014"	4253
"10/27/2015"	4298
"10/27/2016"	4464
"10/27/2017"	4785
"10/27/2018"	4827
"10/27/2019"	4769
"10/27/2020"	4666
"10/27/2021"	4884
"10/28/2010"	4565
"10/28/2011"	5972
"10/28/2012"	4865
"10/28/2013"	4343
"10/28/2014"	4564
"10/28/2015"	5135
"10/28/2016"	6099
"10/28/2017"	5912
"10/28/2018"	5237
"10/28/2019"	4714
"10/28/2020"	5417
"10/28/2021"	4834
"10/29/2010"	4768
"10/29/2011"	4756
"10/29/2012"	4864
"10/29/2013"	5275
"10/29/2014"	3970
"10/29/2015"	4587
"10/29/2016"	4857
"10/29/2017"	6025
"10/29/2018"	3846
"10/29/2019"	4275
"10/29/2020"	4458
"10/29/2021"	5699
"10/3/2010"	4073
"10/3/2011"	5164
"10/3/2012"	4760
"10/3/2013"	4443
"10/3/2014"	4451
"10/3/2015"	4408
"10/3/2016"	5124
"10/3/2017"	4097
"10/3/2018"	5277
"10/3/2019"	4941
"10/3/2020"	4559
"10/3/2021"	5624
"10/30/2010"	4246
"10/30/2011"	3478
"10/30/2012"	4668
"10/30/2013"	5325
"10/30/2014"	4451
"10/30/2015"	5142
"10/30/2016"	3975
"10/30/2017"	4135
"10/30/2018"	4991
"10/30/2019"	5527
"10/30/2020"	4818
"10/30/2021"	4604
"10/31/2010"	4870
"10/31/2011"	5367
"10/31/2012"	5962
"10/31/2013"	4154
"10/31/2014"	4607
"10/31/2015"	4924
"10/31/2016"	4011
"10/31/2017"	4746
"10/31/2018"	4277
"10/31/2019"	4639
"10/31/2020"	5072
"10/31/2021"	5718
"10/4/2010"	5281
"10/4/2011"	5644
"10/4/2012"	3758
"10/4/2013"	4251
"10/4/2014"	5492
"10/4/2015"	4017
"10/4/2016"	5033
"10/4/2017"	5025
"10/4/2018"	4168
"10/4/2019"	4457
"10/4/2020"	5360
"10/4/2021"	4957
"10/5/2010"	4802
"10/5/2011"	4542
"10/5/2012"	4809
"10/5/2013"	4713
"10/5/2014"	5724
"10/5/2015"	5219
"10/5/2016"	5038
"10/5/2017"	5249
"10/5/2018"	4424
"10/5/2019"	4231
"10/5/2020"	4974
"10/5/2021"	4789
"10/6/2010"	5338
"10/6/2011"	4181
"10/6/2012"	4688
"10/6/2013"	3992
"10/6/2014"	5403
"10/6/2015"	5267
"10/6/2016"	3954
"10/6/2017"	4876
"10/6/2018"	5739
"10/6/2019"	4418
"10/6/2020"	4938
"10/6/2021"	5315
"10/7/2010"	4368
"10/7/2011"	6596
"10/7/2012"	5448
"10/7/2013"	5465
"10/7/2014"	5106
"10/7/2015"	5100
"10/7/2016"	4734
"10/7/2017"	3731
"10/7/2018"	5107
"10/7/2019"	5220
"10/7/2020"	5298
"10/7/2021"	4932
"10/8/2010"	5508
"10/8/2011"	4752
"10/8/2012"	4060
"10/8/2013"	4889
"10/8/2014"	4462
"10/8/2015"	5155
"10/8/2016"	4597
"10/8/2017"	5036
"10/8/2018"	5234
"10/8/2019"	5399
"10/8/2020"	4757
"10/8/2021"	5234
"10/9/2010"	5278
"10/9/2011"	5088
"10/9/2012"	4710
"10/9/2013"	5952
"10/9/2014"	4299
"10/9/2015"	4886
"10/9/2016"	4334
"10/9/2017"	4191
"10/9/2018"	5126
"10/9/2019"	4300
"10/9/2020"	5029
"10/9/2021"	4936
"11/1/2010"	5092
"11/1/2011"	4558
"11/1/2012"	5159
"11/1/2013"	3918
"11/1/2014"	5167
"11/1/2015"	5247
"11/1/2016"	5380
"11/1/2017"	4186
"11/1/2018"	5457
"11/1/2019"	4759
"11/1/2020"	4836
"11/1/2021"	4751
"11/10/2010"	5049
"11/10/2011"	5534
"11/10/2012"	5268
"11/10/2013"	4673
"11/10/2014"	4449
"11/10/2015"	4670
"11/10/2016"	5982
"11/10/2017"	4118
"11/10/2018"	4310
"11/10/2019"	4862
"11/10/2020"	3326
"11/10/2021"	4605
"11/11/2010"	3957
"11/11/2011"	4595
"11/11/2012"	6270
"11/11/2013"	4988
"11/11/2014"	5178
"11/11/2015"	5440
"11/11/2016"	4902
"11/11/2017"	4195
"11/11/2018"	5438
"11/11/2019"	5359
"11/11/2020"	4755
"11/11/2021"	3781
"11/12/2010"	4715
"11/12/2011"	3873
"11/12/2012"	5375
"11/12/2013"	4591
"11/12/2014"	4956
"11/12/2015"	5358
"11/12/2016"	5401
"11/12/2017"	4253
"11/12/2018"	4702
"11/12/2019"	5505
"11/12/2020"	5094
"11/12/2021"	4869
"11/13/2010"	4694
"11/13/2011"	4580
"11/13/2012"	4497
"11/13/2013"	5388
"11/13/2014"	4686
"11/13/2015"	4272
"11/13/2016"	4977
"11/13/2017"	5867
"11/13/2018"	5680
"11/13/2019"	5143
"11/13/2020"	4626
"11/13/2021"	5341
"11/14/2010"	3756
"11/14/2011"	5364
"11/14/2012"	4774
"11/14/2013"	5464
"11/14/2014"	4604
"11/14/2015"	5232
"11/14/2016"	3984
"11/14/2017"	4661
"11/14/2018"	5812
"11/14/2019"	5234
"11/14/2020"	5216
"11/14/2021"	4672
"11/15/2010"	5299
"11/15/2011"	4926
"11/15/2012"	4897
"11/15/2013"	5644
"11/15/2014"	5162
"11/15/2015"	4011
"11/15/2016"	4953
"11/15/2017"	5282
"11/15/2018"	4366
"11/15/2019"	5426
"11/15/2020"	5538
"11/15/2021"	4452
"11/16/2010"	4477
"11/16/2011"	4767
"11/16/2012"	4454
"11/16/2013"	5735
"11/16/2014"	4885
"11/16/2015"	4990
"11/16/2016"	4809
"11/16/2017"	4342
"11/16/2018"	4808
"11/16/2019"	4773
"11/16/2020"	5135
"11/16/2021"	4625
"11/17/2010"	5399
"11/17/2011"	4330
"11/17/2012"	4297
"11/17/2013"	5093
"11/17/2014"	5434
"11/17/2015"	4137
"11/17/2016"	4515
"11/17/2017"	5115
"11/17/2018"	4811
"11/17/2019"	5656
"11/17/2020"	4930
"11/17/2021"	4733
"11/18/2010"	4279
"11/18/2011"	5224
"11/18/2012"	5350
"11/18/2013"	4598
"11/18/2014"	5281
"11/18/2015"	4921
"11/18/2016"	4400
"11/18/2017"	5542
"11/18/2018"	4478
"11/18/2019"	4918
"11/18/2020"	4849
"11/18/2021"	4823
"11/19/2010"	5098
"11/19/2011"	5062
"11/19/2012"	5496
"11/19/2013"	4909
"11/19/2014"	4743
"11/19/2015"	4776
"11/19/2016"	5165
"11/19/2017"	4811
"11/19/2018"	4881
"11/19/2019"	3415
"11/19/2020"	4476
"11/19/2021"	4459
"11/2/2010"	4371
"11/2/2011"	5439
"11/2/2012"	4920
"11/2/2013"	4921
"11/2/2014"	4323
"11/2/2015"	5681
"11/2/2016"	4382
"11/2/2017"	4870
"11/2/2018"	4615
"11/2/2019"	4573
"11/2/2020"	4934
"11/2/2021"	4269
"11/20/2010"	5041
"11/20/2011"	5040
"11/20/2012"	5068
"11/20/2013"	4567
"11/20/2014"	4631
"11/20/2015"	4924
"11/20/2016"	4415
"11/20/2017"	4546
"11/20/2018"	5042
"11/20/2019"	4338
"11/20/2020"	4754
"11/20/2021"	5038
"11/21/2010"	4932
"11/21/2011"	4485
"11/21/2012"	5852
"11/21/2013"	5762
"11/21/2014"	4912
"11/21/2015"	3812
"11/21/2016"	4570
"11/21/2017"	4588
"11/21/2018"	5880
"11/21/2019"	4757
"11/21/2020"	4596
"11/21/2021"	4375
"11/22/2010"	4215
"11/22/2011"	5099
"11/22/2012"	4771
"11/22/2013"	5168
"11/22/2014"	5132
"11/22/2015"	4787
"11/22/2016"	4981
"11/22/2017"	5375
"11/22/2018"	4431
"11/22/2019"	4596
"11/22/2020"	4873
"11/22/2021"	4748
"11/23/2010"	6018
"11/23/2011"	4759
"11/23/2012"	4815
"11/23/2013"	5228
"11/23/2014"	5128
"11/23/2015"	3987
"11/23/2016"	4628
"11/23/2017"	4693
"11/23/2018"	3705
"11/23/2019"	3593
"11/23/2020"	4348
"11/23/2021"	6017
"11/24/2010"	5362
"11/24/2011"	5526
"11/24/2012"	5321
"11/24/2013"	5759
"11/24/2014"	4331
"11/24/2015"	5034
"11/24/2016"	4571
"11/24/2017"	4828
"11/24/2018"	5029
"11/24/2019"	4869
"11/24/2020"	4665
"11/24/2021"	4961
"11/25/2010"	4632
"11/25/2011"	4642
"11/25/2012"	5308
"11/25/2013"	4482
"11/25/2014"	4690
"11/25/2015"	4172
"11/25/2016"	4724
"11/25/2017"	5625
"11/25/2018"	4127
"11/25/2019"	4827
"11/25/2020"	4868
"11/25/2021"	5250
"11/26/2010"	4661
"11/26/2011"	4041
"11/26/2012"	5412
"11/26/2013"	4779
"11/26/2014"	4997
"11/26/2015"	4213
"11/26/2016"	3673
"11/26/2017"	4295
"11/26/2018"	4751
"11/26/2019"	4824
"11/26/2020"	5277
"11/26/2021"	4646
"11/27/2010"	4509
"11/27/2011"	4296
"11/27/2012"	5183
"11/27/2013"	4466
"11/27/2014"	4285
"11/27/2015"	5431
"11/27/2016"	5952
"11/27/2017"	5375
"11/27/2018"	4697
"11/27/2019"	5093
"11/27/2020"	4343
"11/27/2021"	4558
"11/28/2010"	4564
"11/28/2011"	3917
"11/28/2012"	5447
"11/28/2013"	5171
"11/28/2014"	5030
"11/28/2015"	5323
"11/28/2016"	4881
"11/28/2017"	7643
"11/28/2018"	5711
"11/28/2019"	4847
"11/28/2020"	3911
"11/28/2021"	3893
"11/29/2010"	5086
"11/29/2011"	4009
"11/29/2012"	5469
"11/29/2013"	4869
"11/29/2014"	5134
"11/29/2015"	5978
"11/29/2016"	4847
"11/29/2017"	4718
"11/29/2018"	5340
"11/29/2019"	5273
"11/29/2020"	4791
"11/29/2021"	5134
"11/3/2010"	5270
"11/3/2011"	4650
"11/3/2012"	4627
"11/3/2013"	4408
"11/3/2014"	4316
"11/3/2015"	4628
"11/3/2016"	4510
"11/3/2017"	6036
"11/3/2018"	4673
"11/3/2019"	5471
"11/3/2020"	5011
"11/3/2021"	5315
"11/30/2010"	4813
"11/30/2011"	4769
"11/30/2012"	4745
"11/30/2013"	4558
"11/30/2014"	5634
"11/30/2015"	4548
"11/30/2016"	4775
"11/30/2017"	4961
"11/30/2018"	4255
"11/30/2019"	4437
"11/30/2020"	4421
"11/30/2021"	4388
"11/4/2010"	5361
"11/4/2011"	4486
"11/4/2012"	4518
"11/4/2013"	5254
"11/4/2014"	4314
"11/4/2015"	6095
"11/4/2016"	4719
"11/4/2017"	5254
"11/4/2018"	5555
"11/4/2019"	4632
"11/4/2020"	4413
"11/4/2021"	4997
"11/5/2010"	4595
"11/5/2011"	4387
"11/5/2012"	4390
"11/5/2013"	5370
"11/5/2014"	4802
"11/5/2015"	4722
"11/5/2016"	4359
"11/5/2017"	5040
"11/5/2018"	5485
"11/5/2019"	5244
"11/5/2020"	5600
"11/5/2021"	5082
"11/6/2010"	5695
"11/6/2011"	4350
"11/6/2012"	5204
"11/6/2013"	5296
"11/6/2014"	5164
"11/6/2015"	5427
"11/6/2016"	3700
"11/6/2017"	5911
"11/6/2018"	5252
"11/6/2019"	4058
"11/6/2020"	4425
"11/6/2021"	4869
"11/7/2010"	4437
"11/7/2011"	3553
"11/7/2012"	4635
"11/7/2013"	5043
"11/7/2014"	5740
"11/7/2015"	5742
"11/7/2016"	4577
"11/7/2017"	4274
"11/7/2018"	5189
"11/7/2019"	5060
"11/7/2020"	5118
"11/7/2021"	4409
"11/8/2010"	5459
"11/8/2011"	4107
"11/8/2012"	4893
"11/8/2013"	5438
"11/8/2014"	5394
"11/8/2015"	4599
"11/8/2016"	5467
"11/8/2017"	5405
"11/8/2018"	5901
"11/8/2019"	4048
"11/8/2020"	4888
"11/8/2021"	3871
"11/9/2010"	5055
"11/9/2011"	5693
"11/9/2012"	5007
"11/9/2013"	4809
"11/9/2014"	3986
"11/9/2015"	4353
"11/9/2016"	4695
"11/9/2017"	4524
"11/9/2018"	3387
"11/9/2019"	4611
"11/9/2020"	4181
"11/9/2021"	4921
"12/1/2010"	5234
"12/1/2011"	5329
"12/1/2012"	4327
"12/1/2013"	3566
"12/1/2014"	5747
"12/1/2015"	5324
"12/1/2016"	5106
"12/1/2017"	5036
"12/1/2018"	4822
"12/1/2019"	4935
"12/1/2020"	4223
"12/1/2021"	4343
"12/10/2010"	4661
"12/10/2011"	4892
"12/10/2012"	5341
"12/10/2013"	4882
"12/10/2014"	4850
"12/10/2015"	4386
"12/10/2016"	5061
"12/10/2017"	4092
"12/10/2018"	6393
"12/10/2019"	4175
"12/10/2020"	5118
"12/10/2021"	4740
"12/11/2010"	4223
"12/11/2011"	4890
"12/11/2012"	5399
"12/11/2013"	4066
"12/11/2014"	5140
"12/11/2015"	5151
"12/11/2016"	4903
"12/11/2017"	5209
"12/11/2018"	5952
"12/11/2019"	4972
"12/11/2020"	5559
"12/11/2021"	5137
"12/12/2010"	4367
"12/12/2011"	5458
"12/12/2012"	5453
"12/12/2013"	5525
"12/12/2014"	4450
"12/12/2015"	5182
"12/12/2016"	4312
"12/12/2017"	4879
"12/12/2018"	3616
"12/12/2019"	3701
"12/12/2020"	5321
"12/12/2021"	5183
"12/13/2010"	5428
"12/13/2011"	5727
"12/13/2012"	5167
"12/13/2013"	4577
"12/13/2014"	4992
"12/13/2015"	5077
"12/13/2016"	4696
"12/13/2017"	4604
"12/13/2018"	4846
"12/13/2019"	3679
"12/13/2020"	4970
"12/13/2021"	4884
"12/14/2010"	4842
"12/14/2011"	5008
